Date,Away,Away_Abbr,Home,Home_Abbr,Away_G,Home_G,Total,Eligible,Lambda,Line,Over_Odds,Under_Odds,P_Over,P_Under,Lean,Actual_Result,Graded,Hit,Profit
2025-04-10,Detroit Red Wings,DET,Florida Panthers,FLA,1,4,5,True,5.1917,5.5,105,-125,0.4176,0.5824,Toss-up,Under,False,False,
2025-04-10,Anaheim Ducks,ANA,Los Angeles Kings,LAK,1,6,7,True,5.6843,5.5,-120,-100,0.5024,0.4976,Toss-up,Over,False,False,
2025-04-10,New York Rangers,NYR,New York Islanders,NYI,9,2,11,True,6.4399,5.5,-120,-100,0.6222,0.3778,Over,Over,True,True,83.33
2025-04-10,Nashville Predators,NSH,Utah Hockey Club,UTA,4,3,7,True,5.9726,6.0,-108,-111,0.5499,0.4501,Toss-up,Over,False,False,
2025-04-10,Seattle Kraken,SEA,Vegas Golden Knights,VGK,1,2,3,True,5.9647,6.0,-110,-110,0.5486,0.4514,Toss-up,Under,False,False,
2025-04-10,Carolina Hurricanes,CAR,Washington Capitals,WSH,4,5,9,True,6.1913,6.0,-110,-110,0.5845,0.4155,Toss-up,Over,False,False,
2025-04-11,Minnesota Wild,MIN,Calgary Flames,CGY,2,4,6,True,5.4935,5.5,-120,102,0.4700,0.5300,Toss-up,Over,False,False,
2025-04-11,San Jose Sharks,SJS,Edmonton Oilers,EDM,2,4,6,True,6.6441,6.5,-118,100,0.4960,0.5040,Toss-up,Under,False,False,
2025-04-11,Pittsburgh Penguins,PIT,New Jersey Devils,NJD,4,2,6,True,6.1166,6.0,-102,-118,0.5729,0.4271,Toss-up,Push,False,False,
2025-04-11,Montreal Canadiens,MTL,Ottawa Senators,OTT,2,5,7,True,5.6638,5.5,-135,114,0.4989,0.5011,Toss-up,Over,False,False,
2025-04-11,Detroit Red Wings,DET,Tampa Bay Lightning,TBL,4,3,7,True,5.9041,6.0,-115,-105,0.5388,0.4612,Toss-up,Over,False,False,
2025-04-12,New York Rangers,NYR,Carolina Hurricanes,CAR,3,7,10,True,6.3120,6.0,-101,-117,0.6031,0.3969,Over,Over,True,True,99.01
2025-04-12,Washington Capitals,WSH,Columbus Blue Jackets,CBJ,0,7,7,True,6.9380,6.5,-104,-115,0.5410,0.4590,Toss-up,Over,False,False,
2025-04-12,Winnipeg Jets,WPG,Chicago Blackhawks,CHI,5,4,9,True,5.9135,6.0,-100,-120,0.5403,0.4597,Toss-up,Over,False,False,
2025-04-12,Utah Hockey Club,UTA,Dallas Stars,DAL,5,3,8,True,6.1998,6.5,-115,-105,0.4257,0.5743,Toss-up,Over,False,False,
2025-04-12,Buffalo Sabres,BUF,Florida Panthers,FLA,2,3,5,True,5.9281,5.5,-110,-107,0.5427,0.4573,Toss-up,Under,False,False,
2025-04-12,Colorado Avalanche,COL,Los Angeles Kings,LAK,4,5,9,True,5.3881,5.5,105,-125,0.4518,0.5482,Toss-up,Over,False,False,
2025-04-12,New York Islanders,NYI,Philadelphia Flyers,PHI,3,4,7,True,6.7475,6.0,-105,-115,0.6659,0.3341,Over,Over,True,True,95.24
2025-04-12,St. Louis Blues,STL,Seattle Kraken,SEA,3,4,7,True,6.0871,5.5,-120,-100,0.5682,0.4318,Toss-up,Over,False,False,
2025-04-12,Montreal Canadiens,MTL,Toronto Maple Leafs,TOR,0,1,1,True,6.3019,6.0,-106,-113,0.6015,0.3985,Over,Under,True,False,-100.00
2025-04-12,Minnesota Wild,MIN,Vancouver Canucks,VAN,3,2,5,True,6.0462,5.5,-110,-110,0.5617,0.4383,Toss-up,Under,False,False,
2025-04-12,Nashville Predators,NSH,Vegas Golden Knights,VGK,3,5,8,True,5.7506,6.0,-100,-120,0.5135,0.4865,Toss-up,Over,False,False,
2025-04-13,Colorado Avalanche,COL,Anaheim Ducks,ANA,4,2,6,True,6.3316,6.0,-115,-104,0.6060,0.3940,Over,Push,False,False,
2025-04-13,Toronto Maple Leafs,TOR,Carolina Hurricanes,CAR,4,1,5,True,6.1087,6.0,-100,-120,0.5716,0.4284,Toss-up,Under,False,False,
2025-04-13,San Jose Sharks,SJS,Calgary Flames,CGY,2,5,7,True,6.1714,6.0,-110,-110,0.5814,0.4186,Toss-up,Over,False,False,
2025-04-13,New York Islanders,NYI,New Jersey Devils,NJD,1,0,1,True,6.1464,6.0,-110,-111,0.5775,0.4225,Toss-up,Under,False,False,
2025-04-13,Philadelphia Flyers,PHI,Ottawa Senators,OTT,3,4,7,True,6.1113,5.5,-130,110,0.5720,0.4280,Toss-up,Over,False,False,
2025-04-13,Boston Bruins,BOS,Pittsburgh Penguins,PIT,4,1,5,True,6.4996,6.0,-107,-112,0.6309,0.3691,Over,Under,True,False,-100.00
2025-04-13,Buffalo Sabres,BUF,Tampa Bay Lightning,TBL,4,7,11,True,6.7072,6.5,-120,-100,0.5058,0.4942,Toss-up,Over,False,False,
2025-04-13,Edmonton Oilers,EDM,Winnipeg Jets,WPG,4,1,5,True,5.5866,6.0,-110,-110,0.4859,0.5141,Toss-up,Under,False,False,
2025-04-13,Columbus Blue Jackets,CBJ,Washington Capitals,WSH,4,1,5,True,6.9476,6.5,-105,-115,0.5424,0.4576,Toss-up,Under,False,False,
2025-04-14,Dallas Stars,DAL,Detroit Red Wings,DET,4,6,10,True,6.1493,6.0,-110,-109,0.5780,0.4220,Toss-up,Over,False,False,
2025-04-14,Los Angeles Kings,LAK,Edmonton Oilers,EDM,5,0,5,True,5.5981,5.5,-110,-110,0.4878,0.5122,Toss-up,Under,False,False,
2025-04-14,New York Rangers,NYR,Florida Panthers,FLA,5,3,8,True,5.7350,5.5,-120,-100,0.5109,0.4891,Toss-up,Over,False,False,
2025-04-14,Chicago Blackhawks,CHI,Montreal Canadiens,MTL,4,3,7,True,6.3429,6.0,-115,-105,0.6077,0.3923,Over,Over,True,True,86.96
2025-04-14,Utah Hockey Club,UTA,Nashville Predators,NSH,7,3,10,True,6.1704,6.0,-125,105,0.5813,0.4187,Toss-up,Over,False,False,
2025-04-14,San Jose Sharks,SJS,Vancouver Canucks,VAN,1,2,3,True,6.7292,6.0,-115,-105,0.6634,0.3366,Over,Under,True,False,-100.00
2025-04-15,New Jersey Devils,NJD,Boston Bruins,BOS,5,4,9,True,5.7688,5.5,-100,-120,0.5165,0.4835,Toss-up,Over,False,False,
2025-04-15,Toronto Maple Leafs,TOR,Buffalo Sabres,BUF,4,0,4,True,6.8548,6.5,-100,-120,0.5284,0.4716,Toss-up,Under,False,False,
2025-04-15,Vegas Golden Knights,VGK,Calgary Flames,CGY,4,5,9,True,5.4756,5.5,-115,-103,0.4669,0.5331,Toss-up,Over,False,False,
2025-04-15,Anaheim Ducks,ANA,Minnesota Wild,MIN,2,3,5,True,6.0394,6.0,-105,-115,0.5606,0.4394,Toss-up,Under,False,False,
2025-04-15,Washington Capitals,WSH,New York Islanders,NYI,3,1,4,True,6.6280,6.0,-105,-115,0.6493,0.3507,Over,Under,True,False,-100.00
2025-04-15,Chicago Blackhawks,CHI,Ottawa Senators,OTT,4,3,7,True,6.2368,6.0,-115,-105,0.5916,0.4084,Toss-up,Over,False,False,
2025-04-15,Columbus Blue Jackets,CBJ,Philadelphia Flyers,PHI,3,0,3,True,6.8249,6.0,-125,105,0.6764,0.3236,Over,Under,True,False,-100.00
2025-04-15,Los Angeles Kings,LAK,Seattle Kraken,SEA,6,5,11,True,5.7244,5.5,-110,-110,0.5091,0.4909,Toss-up,Over,False,False,
2025-04-15,Utah Hockey Club,UTA,St. Louis Blues,STL,1,6,7,True,6.2349,6.0,-100,-120,0.5913,0.4087,Toss-up,Over,False,False,
2025-04-15,Florida Panthers,FLA,Tampa Bay Lightning,TBL,1,5,6,True,5.5258,5.5,-115,-105,0.4755,0.5245,Toss-up,Over,False,False,
2025-04-16,Carolina Hurricanes,CAR,Montreal Canadiens,MTL,2,4,6,True,5.9279,6.0,-105,-115,0.5427,0.4573,Toss-up,Push,False,False,
2025-04-16,Detroit Red Wings,DET,New Jersey Devils,NJD,5,2,7,True,5.7872,5.5,-115,-105,0.5196,0.4804,Toss-up,Over,False,False,
2025-04-16,Dallas Stars,DAL,Nashville Predators,NSH,1,5,6,True,6.6163,6.5,-105,-115,0.4917,0.5083,Toss-up,Under,False,False,
2025-04-16,Edmonton Oilers,EDM,San Jose Sharks,SJS,3,0,3,True,6.4057,6.5,-120,-100,0.4586,0.5414,Toss-up,Under,False,False,
2025-04-16,Vegas Golden Knights,VGK,Vancouver Canucks,VAN,4,1,5,True,5.9094,5.5,-115,-105,0.5397,0.4603,Toss-up,Under,False,False,
2025-04-16,Anaheim Ducks,ANA,Winnipeg Jets,WPG,1,2,3,True,5.7796,6.0,-100,-120,0.5183,0.4817,Toss-up,Under,False,False,
2025-04-17,Philadelphia Flyers,PHI,Buffalo Sabres,BUF,4,5,9,True,7.0456,6.5,-110,-109,0.5571,0.4429,Toss-up,Over,False,False,
2025-04-17,New York Islanders,NYI,Columbus Blue Jackets,CBJ,1,6,7,True,6.3623,6.5,-107,-112,0.4517,0.5483,Toss-up,Over,False,False,
2025-04-17,Calgary Flames,CGY,Los Angeles Kings,LAK,5,1,6,True,5.6150,5.5,-124,103,0.4907,0.5093,Toss-up,Over,False,False,
2025-04-17,Tampa Bay Lightning,TBL,New York Rangers,NYR,0,4,4,True,6.7697,6.5,-120,-100,0.5154,0.4846,Toss-up,Under,False,False,
2025-04-17,Carolina Hurricanes,CAR,Ottawa Senators,OTT,5,7,12,True,5.7991,5.5,-120,-100,0.5215,0.4785,Toss-up,Over,False,False,
2025-04-17,Washington Capitals,WSH,Pittsburgh Penguins,PIT,2,5,7,True,6.6344,6.5,-105,-115,0.4945,0.5055,Toss-up,Over,False,False,
2025-04-17,Detroit Red Wings,DET,Toronto Maple Leafs,TOR,3,4,7,True,6.0388,6.0,-106,-113,0.5605,0.4395,Toss-up,Over,False,False,
